,id,permit_,permit_type,review_type,application_start_date,issue_date,processing_time,street_number,street_direction,street_name,suffix,work_description,building_fee_paid,zoning_fee_paid,other_fee_paid,subtotal_paid,building_fee_unpaid,zoning_fee_unpaid,other_fee_unpaid,subtotal_unpaid,building_fee_waived,zoning_fee_waived,other_fee_waived,subtotal_waived,total_fee,contact_1_type,contact_1_name,contact_1_city,contact_1_state,contact_1_zipcode,contact_2_type,contact_2_name,contact_2_city,contact_2_state,contact_2_zipcode,contact_3_type,contact_3_name,contact_3_city,contact_3_state,contact_3_zipcode,contact_4_type,contact_4_name,contact_4_city,contact_4_state,contact_4_zipcode,contact_5_type,contact_5_name,contact_5_city,contact_5_state,contact_5_zipcode,contact_6_type,contact_6_name,contact_6_city,contact_6_state,contact_6_zipcode,contact_7_type,contact_7_name,contact_7_city,contact_7_state,contact_7_zipcode,contact_8_type,contact_8_name,contact_8_city,contact_8_state,contact_8_zipcode,contact_9_type,contact_9_name,contact_9_city,contact_9_state,contact_9_zipcode,contact_10_type,contact_10_name,contact_10_city,contact_10_state,contact_10_zipcode,contact_11_type,contact_11_name,contact_11_city,contact_11_state,contact_11_zipcode,contact_12_type,contact_12_name,contact_12_city,contact_12_state,contact_12_zipcode,contact_13_type,contact_13_name,contact_13_city,contact_13_state,contact_13_zipcode,contact_14_type,contact_14_name,contact_14_city,contact_14_state,contact_14_zipcode,contact_15_type,contact_15_name,contact_15_city,contact_15_state,contact_15_zipcode,reported_cost,pin1,pin2,pin3,pin4,pin5,pin6,pin7,pin8,pin9,pin10,community_area,census_tract,ward,xcoordinate,ycoordinate,latitude,longitude,location
3849,3323427,101016798,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2023-05-16T00:00:00.000,2023-05-24T00:00:00.000,8,5104,N,NEWCASTLE,AVE,NEW REAR OPEN WOOD DECK AND STAIRS,300.0,75.0,0,375.0,0.0,0.0,0,0.0,0.0,0,0,0.0,375.0,OWNER OCCUPIED,ANDRIA MILLER,CHICAGO,IL,60656,ARCHITECT,WOLFE ANA S,CHICAGO,IL,60641,EXPEDITOR,ABD CONSULTING LLC,CHICAGO,IL,60641-,CONTRACTOR-GENERAL CONTRACTOR,JAG CONSTRUCTION INC,LAKE ZURICH,IL,60047,MASONRY CONTRACTOR,"ABD GROUP,LLC",CHICAGO,IL,60656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,13-07-309-038-0000,,,,,,,,,,10.0,100700.0,41.0,1129888.4061133007,1933557.5419514144,41.973963756,-87.797748259,POINT (-87.797748259113 41.973963756139)
3850,3321890,101015699,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2023-05-16T00:00:00.000,2023-06-26T00:00:00.000,41,7144,S,JEFFERY,BLVD,SPR 2019 CBRC - REPLACE 6 WINDOWS ON EACH FLOOR (TOTAL 72 WINDOWS) TO AN EXISTING 13 STORY RESIDENTIAL BUILDING AS PER PLANS,300.0,75.0,0,375.0,250.0,0.0,0,250.0,0.0,0,0,0.0,625.0,OWNER,71 ST AND JEFFERY LLC 71 ST AND JEFFERY LLC,CHICAGO,IL,60634,ARCHITECT,CONTRERAS RAMON,CHICAGO,IL,60656,CONTRACTOR-GENERAL CONTRACTOR,CLEAR CONSTRUCTION LLC,CHICAGO,IL,60637-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,20-25-111-005-0000,,,,,,,,,,43.0,430500.0,5.0,1190745.990341751,1857785.736254671,41.764781447,-87.576417544,POINT (-87.576417544272 41.764781447215)
3851,3323376,101016759,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-05-16T00:00:00.000,2023-06-06T00:00:00.000,21,6349,S,EVANS,AVE,Fences: 22ft in x 6ft in: qty 1,150.0,0.0,0,150.0,0.0,0.0,0,0.0,0.0,0,0,0.0,150.0,CONTRACTOR-GENERAL CONTRACTOR,"TOP LINE FENCE COMPANY, INC.",CHICAGO,IL,60639,OWNER OCCUPIED,MICHAEL HARPER,CHICAGO,IL,60637,OWNER OCCUPIED,TIFFANY HARPER,CHICAGO,IL,60637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422.0,20-22-207-017-0000,,,,,,,,,,42.0,420700.0,20.0,1182355.5592070092,1862876.148339812,41.778948522,-87.607012862,POINT (-87.607012862446 41.778948522168)
3852,3323625,101016929,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,2023-05-16T00:00:00.000,2023-06-08T00:00:00.000,23,4444,W,FERDINAND,ST,"**FIRE ALARM PERMIT**DESIGN, INSTALL AND TEST A NEW NOTIFIER NFW-100X ADDRESSABLE FIRE ALARM SYSTEM (GENERAL ALARM) IN A 1 STORY WAREHOUSE.",675.0,0.0,0,675.0,0.0,0.0,0,0.0,0.0,0,0,0.0,675.0,CONTRACTOR-ELECTRICAL,CHICAGO FIRE DETECTION SYSTEMS,ORLAND PARK,IL,60467,CONTRACTOR-ELECTRICAL,ABCO ELECTRICAL CONSTRUCTION &,CHICAGO,IL,60624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000.0,16-10-118-003,16-10-118-004,16-10-118-005,,,,,,,,23.0,842100.0,28.0,1146413.9040622432,1902984.016715992,41.88976759,-87.737759753,POINT (-87.737759752535 41.889767589977)
3853,3323674,101016967,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-06-09T00:00:00.000,24,1218,W,98TH,ST,ATTIC REMODEL.KITCHEN REMODEL.,225.0,0.0,0,225.0,0.0,0.0,0,0.0,0.0,0,0,0.0,225.0,CONTRACTOR-ELECTRICAL,MITCHELL ETELY,CHICAGO,IL,60636-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,,,,73.0,730400.0,21.0,1169816.6262572226,1839819.962639316,41.715960649,-87.653649194,POINT (-87.65364919355 41.715960648866)
3854,3323453,101016816,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,5762,N,MANGO,AVE,FENCES: 23FT IN X 6FT 0IN: QTY 1,150.0,75.0,0,225.0,0.0,0.0,0,0.0,0.0,0,0,0.0,225.0,CONTRACTOR-GENERAL CONTRACTOR,PEERLESS ENTERPRISES INC.,ST. CHARLES,IL,60174,OWNER OCCUPIED,JERRI WENZEL,ST. CHARLES,IL,60174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3892.0,13-05-422-032-0000,,,,,,,,,,11.0,110100.0,45.0,1136848.1977888048,1938184.880405421,41.986539317,-87.772043289,POINT (-87.772043289478 41.986539317185)
3855,3323544,101016876,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,2,E,ROOSEVELT,RD,RUNNING 200' OF CONDUIT FOR LOW VOLTAGE WIRE.,150.0,0.0,0,150.0,0.0,0.0,0,0.0,0.0,0,0,0.0,150.0,CONTRACTOR-ELECTRICAL,IMPERIAL LIGHTING MAINTENANCE,CHICAGO,IL,60630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,,,,32.0,320600.0,4.0,1176534.0873658278,1895106.346088404,41.867523859,-87.627383864,POINT (-87.627383863898 41.867523858508)
3856,3323684,101016977,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,535,N,MICHIGAN,AVE,CHANGE OF ELECTRICAL CONTRACTOR ON PERMIT NUMBER 101003583.THE NEW ELECTRICAL CONTRACTOR WILL BE MIDWAY ELECTIC.,75.0,0.0,0,75.0,0.0,0.0,0,0.0,0.0,0,0,0.0,75.0,CONTRACTOR-ELECTRICAL,MIDWAY ELECTRIC,CHICAGO,IL,60638-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,17-10-122-021,17-10-122-024,17-10-122-025,,,,,,,,8.0,81403.0,42.0,1177377.9359934146,1903995.489414536,41.891897076,-87.624016289,POINT (-87.624016288559 41.891897075755)
3857,3323665,101016958,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,2875,W,19TH,ST,ELECTRICAL MAINTENANCE FOR APRIL 2023,75.0,0.0,0,75.0,0.0,0.0,0,0.0,0.0,0,0,0.0,75.0,CONTRACTOR-ELECTRICAL,JAY ELECTRIC COMPANY,CHICAGO,IL,60623-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16-24-307-009,,,,,,,,,,30.0,840700.0,12.0,1157139.744094313,1890537.8068041017,41.855402894,-87.698707545,POINT (-87.698707544873 41.8554028935)
3858,3323448,101016811,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,4826,W,WASHINGTON,BLVD,CHANGE ELECTRICAL CONTRACTOR ON PERMIT #100940263,75.0,0.0,0,75.0,0.0,0.0,0,0.0,0.0,0,0,0.0,75.0,CONTRACTOR-ELECTRICAL,EURO CONNECTION II INC,ELK GROVE VILLAGE,IL,60007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,16-09-424-027,,,,,,,,,,25.0,251800.0,28.0,1144068.2103596276,1900105.1357722543,41.881911952,-87.746446565,POINT (-87.746446565165 41.881911952483)
3859,3323557,101016886,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,4800,S,CHICAGO BEACH,DR,DOORS (REPLACEMENT ONLY): QTY 3,0.0,0.0,0,0.0,350.0,50.0,0,400.0,0.0,0,0,0.0,400.0,CONTRACTOR-GENERAL CONTRACTOR,B.S.A FAM LLC,CHICAGO,IL,60661,OWNER OCCUPIED,EMANUEL LINDSEY,CHICAGO,IL,60661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,20-12-100-002-0000,,,,,,,,,,39.0,390700.0,4.0,1187813.3836508414,1873238.15417985,41.807254393,-87.586674355,POINT (-87.58667435538 41.807254392729)
3860,3323483,101016833,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,5345,S,HYDE PARK,BLVD,REPLACEMENT OF (12)SINGLE WINDOW LINTELS AND MISCELLANEOUS POINTING (APPROX 350SQ FT)ALL LINTELS UNDER 6FT.,552.0,50.0,0,602.0,0.0,0.0,0,0.0,0.0,0,0,0.0,602.0,MASONRY CONTRACTOR,NAIRCO INC,CHICAGO,IL,60642,OWNER AS GENERAL CONTRACTOR,ANDREW SCHWARTZ,CHICAGO,IL,60642,OWNER OCCUPIED,PAUL CHENEY,CHICAGO,IL,60615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,20-12-112-017-1004,,,,,,,,,,41.0,410900.0,5.0,1188605.2895679406,1869952.6582274283,41.798219854,-87.583874999,POINT (-87.58387499924 41.798219854037)
3861,3318101,101012995,PERMIT - RENOVATION/ALTERATION,SELF CERT,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,2956,N,LINCOLN,AVE,"SELF-CERT 2019 CBRC: FIRST TIME INTERIOR TENANT BUILD-OUT AT 1ST FLOOR RETAIL SPACES FOR OFFICE SPACE #1, RETAIL SPACE #1 & RETAIL SPACE #2 IN EXISTING 4 STORY 11 D.U./RETAIL BUILDING AS PER PLAN (OCCUPANCY GROUP B, M TYPE III A CONSTRUCTION).",800.0,1500.0,0,2300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,2300.0,SELF CERT ARCHITECT,HANNA JOHN C,CHICAGO,IL,60602-,CONTRACTOR-ELECTRICAL,"MMM ELECTRIC, INC",BARRINGTON,IL,60010-,CONTRACTOR-GENERAL CONTRACTOR,KAPLUN CONSTRUCTION LLC,CHICAGO,IL,60611,OWNER,"2955 SOUTHPORT SERIES, LLC",CHICAGO,IL,60640,CONTRACTOR-PLUMBER/PLUMBING,"JS HOME SERVICE, INC.",NORTHBROOK,IL,60062,CONTRACTOR-REFRIGERATION,EWA AIR FRESH INC.,"WHEELING, IL",,60090-,CONTRACTOR-VENTILATION,EWA AIR FRESH INC.,"WHEELING, IL",,60090-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,14-29-122-044-0000,14-29-122-006-0000,14-29-122-043-0000,14-29-122-045-0000,,,,,,,6.0,62800.0,32.0,1166618.9919630508,1919807.9231491585,41.935524634,-87.663075047,POINT (-87.663075046862 41.935524633918)
3862,3323658,101016953,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,5915,W,ROSCOE,ST,FENCES: 3FT 0IN X 4FT 0IN: QTY 2,300.0,75.0,0,375.0,0.0,0.0,0,0.0,0.0,0,0,0.0,375.0,OWNER AS GENERAL CONTRACTOR,ELIZABETH  VIETH,CHICAGO,IL,60634,OWNER AS GENERAL CONTRACTOR,ELIZABETH VIETH,CHICAGO,IL,60634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0,13-20-416-038-0000,,,,,,,,,,15.0,151200.0,36.0,1136266.3589188217,1921958.355957325,41.942022643,-87.774572521,POINT (-87.774572521473 41.942022642518)
3863,3323642,101016944,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,4800,S,CHICAGO BEACH,DR,ROOF RECOVER ONLY - NO STRUCTURAL WORK,350.0,50.0,0,400.0,0.0,0.0,0,0.0,0.0,0,0,0.0,400.0,CONTRACTOR-GENERAL CONTRACTOR,B.S.A FAM LLC,CHICAGO,IL,60661,OWNER OCCUPIED,EMANUEL LINDSEY,CHICAGO,IL,60661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,20-12-100-003-1729,,,,,,,,,,39.0,390700.0,4.0,1187813.3836508414,1873238.15417985,41.807254393,-87.586674355,POINT (-87.58667435538 41.807254392729)
3864,3323455,101016818,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,5778,N,ELSTON,AVE,TUCKPOINTING - NO STRUCTURAL WORK - 400 SQFT,475.0,50.0,0,525.0,0.0,0.0,0,0.0,0.0,0,0,0.0,525.0,MASONRY CONTRACTOR,RED BRICK CONSTRUCTION INC.,DEER PARK,IL,60010,OWNER AS GENERAL CONTRACTOR,DAISY LOPEZ,CHICAGO,IL,60646,OWNER AS GENERAL CONTRACTOR,GREGORY PADUCH,DEER PARK,IL,60010,OWNER OCCUPIED,DAISY LOPEZ,CHICAGO,IL,60646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,13-05-423-007-0000,,,,,,,,,,11.0,110100.0,45.0,1137062.3938012435,1938134.903901771,41.986398323,-87.771256672,POINT (-87.771256671943 41.986398322846)
3865,3323633,101016936,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,7139,S,ASHLAND,AVE,DOORS (REPLACEMENT ONLY): QTY 2,0.0,0.0,0,0.0,350.0,50.0,0,400.0,0.0,0,0,0.0,400.0,CONTRACTOR-GENERAL CONTRACTOR,TVL REMODELING & CONSTRUCTION,CHICAGO,IL,60636,OWNER,"CONTRACTOR'S FINANCE CENTRAL MANAGEMENT, INC.",CHICAGO,IL,60619-,OWNER OCCUPIED,JOSEPH NORRIS,CHICAGO,IL,60636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,20-29-105-002-0000,,,,,,,,,,67.0,671900.0,17.0,1166962.5086078718,1857218.9312295727,41.763767301,-87.663606504,POINT (-87.663606503584 41.76376730079)
3866,3323534,101016870,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,5231,N,SPAULDING,AVE,ROOF RECOVER ONLY - NO STRUCTURAL WORK,350.0,50.0,0,400.0,0.0,0.0,0,0.0,0.0,0,0,0.0,400.0,OWNER AS GENERAL CONTRACTOR,RICHARD ROTHSTEIN,SCHAUMBURG,IL,60193,OWNER,RICHARD ROTHSTEIN,SCHAUMBURG,IL,60193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.0,13-11-223-008-0000,,,,,,,,,,13.0,831800.0,39.0,1153473.5949255864,1934702.5039018092,41.976668218,-87.710987765,POINT (-87.710987765244 41.97666821775)
3867,3323442,101016809,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-05-16T00:00:00.000,2023-05-16T00:00:00.000,0,2301,S,LAKE SHORE,DR,NBATA HOTEL AND TRAVELER TRADESHOW 05/18 - 05/20/23,75.0,0.0,0,75.0,0.0,0.0,0,0.0,0.0,0,0,0.0,75.0,CONTRACTOR-ELECTRICAL,"PRIME ELECTRIC CO., INC.",CHICAGO,IL,60622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,17-27-205-003,,,,,,,,,,33.0,330100.0,4.0,1180538.4623956713,1889157.101749919,41.85110748,-87.612866633,POINT (-87.612866632544 41.85110748019)
3868,3323596,101016911,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-05-16T00:00:00.000,2023-06-15T00:00:00.000,30,2404,W,MOFFAT,ST,ERECT (TWO) 6 FT HIGH WROUGHT IRON GATES (TOTAL LF -APPX 10) AT REAR OF LOT,150.0,0.0,0,150.0,0.0,0.0,0,0.0,0.0,0,0,0.0,150.0,CONTRACTOR-GENERAL CONTRACTOR,CPMOK PROPERTIES LLC,CHICAGO,IL,60643-,OWNER,2404 WEST MOFFAT CONDO ASSN,CHGO,IL,60647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13-36-414-042-0000,,,,,,,,,,22.0,832400.0,1.0,1159998.2959787962,1912264.0066068447,41.914963063,-87.687615257,POINT (-87.687615256636 41.914963062543)
3869,3323503,101016850,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-05-16T00:00:00.000,2023-05-30T00:00:00.000,14,831,S,LAFLIN,ST,SOLAR PANEL PERMIT. INSTALL A PHOTOVOLTAIC SOLAR PANEL ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,ESKANDANIAN PAYMON,LAGUNA NIGUEL,CA,92677-8610,CONTRACTOR-ELECTRICAL,RETHINK ELECTRIC,FLOSSMOOR,IL,60422-,CONTRACTOR-GENERAL CONTRACTOR,RETHINK ELECTRIC LLC,WOOD DALE,IL,60191,OWNER,MARK AND DANA HAUSER AND BRINK,CHIAGO,IL,606607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21848.0,17-17-317-010-0000,,,,,,,,,,28.0,283100.0,28.0,1166558.5021243093,1896210.8422904627,41.870773962,-87.663974011,POINT (-87.663974011372 41.870773962002)
3870,3323228,101016667,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-05-15T00:00:00.000,2023-05-26T00:00:00.000,11,7130,N,ODELL,AVE,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,BROWN JASON R,LONGMONT,CO,80503,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,MARY DILLANE,CHICAGO,IL,60631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20007.0,09-36-203-027-0000,,,,,,,,,,9.0,90200.0,41.0,1126178.4482175112,1946939.089716028,42.010746869,-87.811090982,POINT (-87.811090981829 42.010746868758)
3871,3323227,101016666,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-05-15T00:00:00.000,2023-05-26T00:00:00.000,11,10234,S,OAKLEY,AVE,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,BROWN JASON R,LONGMONT,CO,80503,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,PAMELA CARLSON,CHICAGO,IL,60643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12920.0,25-07-323-027-0000,,,,,,,,,,72.0,720300.0,19.0,1162597.9087646727,1836555.760734897,41.70715647,-87.680178548,POINT (-87.680178547689 41.707156469616)
3872,3323226,101016665,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-05-15T00:00:00.000,2023-05-26T00:00:00.000,11,10313,S,FOREST,AVE,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,BROWN JASON R,LONGMONT,CO,80503,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,CATHERINE MOORE,CHICAGO,IL,60628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10773.0,25-15-105-011-0000,,,,,,,,,,49.0,490902.0,9.0,1180109.8933603566,1836582.732950002,41.706848098,-87.616049068,POINT (-87.616049068095 41.706848098448)
3873,3323195,101016643,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2023-05-15T00:00:00.000,2023-05-17T00:00:00.000,2,2614,W,21ST,PL,REPLACE THE EXISTING FRONT OPEN WOOD PORCH SAME SIZE AND LOCATION,300.0,75.0,0,375.0,0.0,0.0,0,0.0,0.0,0,0,0.0,375.0,OWNER,CHICAGO HOUSING AUTHORITY,CHICAGO,IL,60605,STRUCTURAL ENGINEER,KAMAL GHULAM M,BLOOMINGDALE,IL,60108,EXPEDITOR,MOHAMMED AIJAZ,GURNEE,IL,60031-,CONTRACTOR-GENERAL CONTRACTOR,BILL WELDING & FABRICATION LLC,CHICAGO,IL,60632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,16-24-423-044-0000,,,,,,,,,,30.0,840700.0,24.0,1159184.003896688,1889671.6685026868,41.852984412,-87.691227913,POINT (-87.69122791289 41.852984412369)
3874,3322255,101015964,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2023-05-15T00:00:00.000,2023-05-25T00:00:00.000,10,3524,N,MARSHFIELD,AVE,"DETERIORATED STEEL LINTELS REPLACEMENT. MASONRY REPAIRS AS NEEDED INCLUDING TUCKPOINTING TO EXISTING 4-STORY RESIDENTIAL CONDOMINIUM BUILDING (OCCUPANCY R-2, CONSTRUCTION TYPE IIIA). ALL WORK AS PER PLANS TO CORRECT MASONRY BUILDING CODE VIOLATIONS.",450.0,75.0,0,525.0,0.0,0.0,0,0.0,0.0,0,0,0.0,525.0,OWNER,3524 N. MARSHFIELD LLC,SKOKIE,IL,60076,STRUCTURAL ENGINEER,KAMAL GHULAM M,BLOOMINGDALE,IL,60108,EXPEDITOR,MOHAMMED AIJAZ,GURNEE,IL,60031-,CONTRACTOR-GENERAL CONTRACTOR,G7 WORKS LLC,CHICAGO,IL,60641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,14-19-407-027-0000,,,,,,,,,,6.0,831900.0,47.0,1164651.901927711,1923580.5487342016,41.94591889,-87.670196941,POINT (-87.67019694097 41.945918890487)
3875,3320943,101015025,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2023-05-15T00:00:00.000,2023-06-21T00:00:00.000,37,2338,W,BERTEAU,AVE,"SPR 2019 CBC NEW 2 LEVEL AND BASEMENT 74 0SF WOOD FRAME ADDITION DESIGN INCLUDES KITCHEN, FAMILY RM ON 1ST FLR. FULL BATH AND WALK IN CLOSET ON 2ND FLR. NEW WOD DECK/STAIRS OFF REAR NORTH ELEVATION OF ADDITION. PARTIAL RENOVATION TO EXISTING SFR TI INCLUDE  INTERIOR WALL MODIFICATION ON 1ST AND 2ND FLOORS. NEW POWDER RM AND CLOSETS TO GROUND FLOOR AND WOOD THROUGHOUT AS PER PLANS.",800.0,75.0,626,1501.0,0.0,0.0,0,0.0,0.0,0,0,0.0,1501.0,OWNER OCCUPIED,LAURA BOETTCHER,CHICAGO,IL,60618,ARCHITECT,DESALVO JOHN F,CHICAGO,IL,60610,CONTRACTOR-ELECTRICAL,BLUE LINE ELECTRICAL CONTRACTO,MELROSE PARK,IL,60161-,EXPEDITOR,CYNTHIA INCH INC.,CHICAGO,IL,60611-,CONTRACTOR-GENERAL CONTRACTOR,LM BUILD LLC,CHICAGO,IL,60647,MASONRY CONTRACTOR,HANCOCK MANAGEMENT,CHICAGO,IL,60622,CONTRACTOR-PLUMBER/PLUMBING,VNU PLUMBING & SEWER REPAIR,CHICAGO,IL,60615-,CONTRACTOR-VENTILATION,HIGH QUALITY SOLUTIONS H&E LLC,CHIACGO,IL,60609-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000.0,14-18-309-059-0000,,,,,,,,,,5.0,50200.0,47.0,1159847.4758853498,1927869.775957936,41.957789413,-87.687737593,POINT (-87.68773759267 41.957789413215)
